Open,High,Low,Close
56.705002,56.744999,56.529999,56.715
56.865002,57.139999,56.700001,57.07
57.290001,57.82,57.220001,57.715
57.939999,58.055,57.310001,57.720001
57.57,57.994999,57.445,57.959999
56.950001,57.685001,56.514999,57.549999
57.064999,57.290001,56.525002,57.084999
57.310001,58.115002,57.189999,58
57.455002,57.645,56.759998,57.419998
57.560001,57.924999,57.375,57.595001
57.544998,57.785,56.985001,57.27
57.505001,57.799999,57.235001,57.325001
57.605,58.785,57.369999,58.099998
58.84,59.915001,58.66,59.639999
59.799999,60.32,59.580002,59.945
59.049999,59.355,58.610001,59.215
58.834999,59.040001,58.474998,58.68
58.419998,58.419998,57.555,57.779999
57.485001,58.07,57.125,57.950001
58.080002,58.775002,57.939999,58.560001
57.724998,57.845001,57.16,57.73
58.150002,58.595001,57.59,58.084999
57.93,58.134998,57.365002,57.445
58,58.77,57.950001,58.509998
58.759998,59.154999,58.25,58.450001
60.264999,62.275002,60.16,61.939999
61.384998,61.525002,60.605,61.5
61.5,61.669998,61.224998,61.355
59.849998,59.990002,59.5,59.700001
60.450001,61.650002,60.419998,61.360001
61.369999,62.139999,61.369999,62.009998
61.779999,61.895,61.215,61.639999
62.095001,62.360001,61.82,61.98
61.5,62.095001,61.365002,62.080002
62.5,63.654999,62.5,63.02
63.299999,63.634998,62.259998,63.630001
63.869999,64.400002,63.404999,64.014999
63.5,63.935001,62.939999,63.869999
64.129997,64.595001,63.654999,64.375
64.5,64.800003,64.055,64.315002
64.419998,65.195,64.014999,65.080002
64.830002,64.855003,63.924999,64.144997
64.410004,64.410004,63.5,63.724998
63.57,64.385002,63.535,64.150002
64.019997,64.275002,63.445,63.525002
63.855,64.125,63.299999,63.404999
63.279999,63.435001,62.785,63.325001
63.755001,64.385002,63.700001,64.379997
63.900002,63.900002,62.814999,63.404999
63.450001,64.139999,63.365002,63.764999
63.955002,64,63.400002,63.77
64.125,64.25,63.75,63.895
63.900002,64.470001,63.900002,64.385002
64.580002,65.044998,64.230003,65.019997
65.425003,65.644997,64.790001,65.485001
65.589996,65.889999,65,65.650002
65.449997,65.849998,65.339996,65.654999
65.690002,65.870003,64.595001,64.894997
63.825001,63.950001,63.09,63.099998
62.849998,62.849998,62.025002,62.209999
62.75,63.724998,62.544998,63.384998
63.474998,64.135002,63.285,64.025002
63.75,63.785,62.865002,62.974998
63.215,63.57,62.875,62.965
63.084999,63.110001,62.564999,62.625
62.724998,62.98,62.43,62.959999
63.07,63.674999,62.865002,63.540001
62.700001,62.755001,60.950001,61.68
60.544998,60.744999,58.43,58.75
58.305,58.580002,57.099998,57.654999
57.974998,58.875,57.93,58.424999
58.689999,58.895,58.145,58.205002
58.424999,58.424999,57.549999,57.580002
57.605,57.665001,57.165001,57.5
57.445,57.494999,56.825001,56.950001
57.195,57.715,57.169998,57.490002
57.27,58.105,56.990002,57.290001
56.790001,57.205002,56.77,56.91
55.555,55.674999,54.564999,54.720001
55.275002,56.09,55.275002,55.895
55.334999,56.029999,55.060001,55.459999
56.685001,57.220001,56.23,56.294998
57,57.285,56.424999,56.435001
56.195,56.685001,56,56.490002
55.535,55.700001,55.105,55.549999
55.43,55.445,54.419998,54.549999
54.599998,54.994999,54.490002,54.869999
55.009998,55.375,54.645,55.25
55.154999,55.375,54.439999,54.439999
54.845001,54.93,54.459999,54.695
55,55,54.650002,54.674999
53.959999,54,52.645,52.68
53.380001,54.169998,52.869999,53.07
54.525002,54.59,53.380001,53.5
53.650002,54.279999,53.645,54
53.834999,53.834999,53.174999,53.470001
53.305,53.654999,53.099998,53.470001
53.915001,54.235001,53.759998,53.900002
53.32,53.369999,52.474998,52.505001
53.459999,53.459999,52.665001,52.669998
53.005001,53.18,51.470001,51.785
51.994999,52.790001,51.994999,52.154999
52.174999,52.880001,52,52.165001
52.34,52.34,51.615002,51.865002
52.240002,52.610001,52.025002,52.5
53.095001,53.16,52.325001,52.459999
52.75,53.040001,52.375,52.485001
52.035,52.294998,51.689999,51.924999
51.5,52.165001,51.275002,51.93
51.5,51.869999,51.084999,51.455002
51.255001,51.755001,51.025002,51.275002
56.040001,56.490002,55.755001,56.09
58.5,59.240002,57.73,59.18
58.799999,59.285,57.845001,57.91
57.5,57.52,56.715,57.505001
58.740002,59.43,58.34,59.02
59.740002,59.75,57.790001,58.25
57.810001,58,56.779999,57.049999
57.43,57.529999,56.639999,57.419998
56.77,57,56.32,56.470001
56.720001,57.639999,56.470001,57.619999
55.849998,56,54.66,55.220001
54.93,55.84,54.849998,55.810001
55.639999,55.939999,55.549999,55.93
56.799999,57.189999,56.700001,56.779999
56.330002,56.43,55.740002,56.419998
56.59,56.84,55.869999,56.040001
55.84,55.98,55.360001,55.810001
56.209999,57.259998,55.779999,57.029999
56.919998,57.549999,56.540001,57.330002
57.529999,58.23,57.529999,57.700001
57.84,58.09,56.970001,57.07
57.27,58.779999,57.130001,58.610001
58.919998,59.400002,58.650002,58.779999
58.900002,59.380001,58.82,59.369999
59.330002,59.950001,59.169998,59.93
59.669998,60.380001,59.380001,60.099998
60.490002,60.810001,60.049999,60.09
60.16,60.970001,60.16,60.75
60.75,61.259998,60.48,61.23
60.810001,61.240002,60.669998,61.09
61.700001,61.77,60.990002,61.57
61.57,61.82,61.060001,61.639999
61.75,61.950001,60.93,60.990002
61.32,62.189999,60.860001,62.110001
62.799999,63.009998,62.169998,62.27
62.130001,62.400002,61.740002,61.810001
61.91,62.400002,61.810001,61.849998
61.91,62.240002,61.540001,61.57
61.299999,61.880001,61.07,61.5
61.5,62.200001,61.439999,62.09
62.299999,62.48,61.720001,61.959999
61.799999,61.880001,61.310001,61.389999
61.509998,61.619999,61.119999,61.419998
61.240002,62.099998,61.240002,61.77
61.900002,62.009998,61.43,61.689999
61.5,61.91,61.380001,61.610001
62,62.459999,61.959999,62.389999
62.110001,62.77,62.099998,62.73
62.720001,63.470001,62.470001,63.389999
62.549999,62.549999,61.34,61.75
61.82,62,61.41,61.970001
61.369999,61.84,61.209999,61.610001
61.869999,62.599998,61.869999,62.380001
62.23,62.509998,61.799999,62.43
62.400002,62.41,61.560001,62.389999
62.299999,62.450001,61.950001,62.299999
62.650002,63.220001,62.48,62.98
62.98,63.200001,62.549999,63.189999
63.779999,63.959999,63.32,63.439999
63.709999,64,63.389999,63.450001
63.200001,63.439999,62.529999,63.259998
63.889999,64.5,63.82,64.370003
65,65.379997,64.589996,64.75
64.589996,64.809998,64.120003,64.150002
64.809998,64.839996,64.279999,64.400002
64.410004,64.489998,63.639999,63.77
63.450001,63.849998,63.279999,63.779999
62.990002,63.639999,62.93,63.299999
63.639999,63.689999,62.970001,63.110001
63.52,63.700001,62.790001,62.939999
