Open,High,Low,Close
1199.628662,1203.591187,1191.010376,1192.892578
1186.305054,1188.682495,1171.594482,1176.547485
1178.825928,1205.770508,1173.179443,1199.232422
1191.951538,1204.581787,1184.274292,1189.524536
1197.647461,1203.987427,1188.781494,1192.446777
1196.557861,1225.186401,1196.310181,1223.304321
1225.632202,1239.748413,1215.478516,1235.48877
1234.59729,1262.037109,1226.771484,1257.529907
1253.369263,1267.931274,1248.21814,1265.504272
1267.386475,1283.682007,1266.742554,1279.372803
1283.830566,1310.577026,1282.839966,1306.614624
1303.939941,1316.520752,1278.085083,1282.047485
1281.453125,1284.969727,1258.520508,1262.48291
1258.074707,1258.074707,1224.988281,1229.990967
1233.309448,1246.088379,1214.537354,1217.608276
1223.552002,1243.017456,1217.459717,1230.288086
1230.832886,1240.887573,1197.152222,1215.478516
1218.598877,1253.815063,1213.843994,1249.55542
1253.022583,1269.318115,1242.720215,1266.593994
1263.02771,1265.009033,1238.361572,1244.057617
1247.177979,1256.489746,1222.6604,1226.078003
1240.045654,1246.880859,1217.311157,1240.739014
1247.574219,1263.62207,1235.93457,1241.382935
1239.005493,1239.005493,1210.12915,1214.388794
1214.487915,1227.762085,1202.947266,1205.720947
1212.506592,1212.506592,1189.722656,1199.381104
1207.553589,1225.780884,1172.386963,1206.067627
1203.046265,1228.257324,1193.189697,1220.481079
1223.898682,1233.309448,1183.778931,1219.044678
1227.365845,1242.175415,1215.627075,1239.649414
1243.215576,1251.140381,1225.879883,1241.977295
1248.06958,1259.758789,1235.587891,1246.137817
1245.890259,1245.890259,1192.694458,1220.134399
1217.954956,1227.960205,1188.781494,1193.78418
1178.330566,1179.222168,1095.614624,1111.712036
1089.175659,1104.827393,1028.401733,1039.001343
1040.140503,1106.511353,1015.920105,1098.982788
1111.117676,1112.752197,1071.047485,1079.814453
1083.628296,1105.372192,1074.118408,1091.751343
1054.009033,1104.282471,1033.206299,1077.585571
1094.574585,1118.398682,1091.553223,1115.97168
1119.290283,1136.130615,1107.650635,1129.047729
1135.239014,1156.43811,1129.29541,1152.871948
1167.929199,1168.275879,1129.29541,1140.489258
1089.671021,1100.567749,1060.200317,1090.95874
1099.577148,1104.332031,1047.421509,1052.671753
1042.864624,1054.702515,1033.850098,1044.796387
1064.806641,1065.846802,1021.715149,1035.93042
1026.271973,1030.878296,1006.856018,1021.120789
1023.20105,1047.074829,1012.403442,1035.088379
1036.178101,1083.578735,1036.178101,1077.585571
1075.307129,1075.307129,1042.220825,1047.074829
1049.05603,1055.841675,1037.168701,1051.284912
1057.872437,1057.872437,1040.140503,1046.331787
1056.980835,1070.849365,1053.166992,1064.806641
1063.370361,1082.439575,1054.999634,1080.062134
1083.727295,1101.55835,1081.349854,1093.732544
1104.530151,1104.530151,1096.308105,1100.270508
1095.862305,1103.341431,1074.81189,1083.182495
1087.392578,1088.4823,1064.459961,1069.858765
1063.915161,1092.642822,1060.002197,1089.126221
1094.673584,1102.202271,1075.307129,1087.640259
1086.649658,1092.642822,1076.297729,1086.550537
1087.640259,1119.339722,1086.798218,1116.813721
1122.262085,1140.885498,1120.379883,1139.201538
1134.248413,1145.046143,1119.389282,1126.719849
1126.818848,1134.743774,1096.654785,1102.449829
1104.034912,1114.782959,1089.77002,1092.494263
1098.586548,1107.006714,1087.095459,1099.329468
1097.496826,1119.389282,1095.069824,1117.606201
1121.816284,1146.878784,1115.723999,1141.82666
1150.098267,1168.820801,1149.107666,1157.527832
1161.292114,1174.863525,1151.385986,1156.58667
1163.867676,1163.867676,1137.715576,1145.590942
1147.126343,1147.126343,1131.474731,1141.479858
1133.010254,1147.918823,1128.601929,1144.303101
1138.210938,1138.210938,1107.749634,1113.098877
1118.844482,1126.274048,1097.942627,1123.153687
1099.577148,1103.836792,1072.929688,1080.012573
1055.990234,1091.751343,1045.093506,1087.244019
1088.68042,1103.044189,1077.536011,1100.072388
1117.408081,1117.408081,1084.767456,1096.654785
1092.741943,1104.431152,1081.547974,1101.75647
1105.471191,1122.361084,1101.062988,1119.290283
1112.752197,1128.30481,1109.978516,1125.729248
1130.781372,1136.526855,1122.559204,1126.125488
1110.473877,1121.865845,1105.669312,1117.853882
1114.436279,1120.627563,1085.708618,1089.869141
1090.5625,1092.840942,1076.34729,1078.922852
1075.60437,1089.671021,1055.643555,1088.036499
1096.803345,1116.41748,1093.633423,1109.681274
1114.931519,1124.589966,1110.671997,1114.981079
1120.330444,1123.203125,1105.718872,1110.721436
1114.68396,1116.714722,1099.676147,1110.473877
1104.034912,1116.41748,1090.661621,1096.010864
1097.100586,1104.133911,1079.864014,1082.489136
1087.095459,1094.079224,1070.948486,1088.33374
1096.605225,1107.947754,1090.661621,1094.376465
1094.723145,1099.527588,1085.708618,1094.277344
1101.55835,1106.511353,1088.383179,1100.320068
1097.348267,1100.567749,1092.642822,1097.100586
1097.199585,1103.341431,1078.378052,1087.739258
1084.718018,1090.16626,1076.19873,1086.501099
1094.624023,1121.370483,1094.624023,1119.042603
1124.342407,1134.248413,1119.735962,1125.233887
1133.703613,1137.121216,1119.389282,1123.797485
1138.012817,1178.726807,1124.589966,1173.229004
1182.78833,1228.306885,1177.488525,1226.078003
1221.27356,1235.241089,1208.147949,1223.552002
1221.71936,1232.516968,1210.525391,1214.785034
1213.497314,1241.432495,1208.643311,1235.73645
1238.708252,1252.824463,1223.799561,1234.300049
1238.757813,1244.156616,1210.921631,1218.004517
1219.440918,1220.084839,1190.069336,1199.281982
1203.591187,1213.497314,1179.915527,1184.472412
1190.713257,1218.153076,1189.722656,1215.627075
